,pokemon,hp,atk,def,spa,spd,spe,gender,type,level,ability,item,teratype,hitsPhysical,hitsSpecial,basePower,hasPriority,hasSTAB,hasCoverage,hitsPivot,hitsSetUp,hitsHazards,hasRemoval,hasKnockOff,hasStatus,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,hp_iv,atk_iv,def_iv,spa_iv,spd_iv,spe_iv,nature,format
634,Chesnaught,2,2,3,1,1,1,0,377,0,184,328,8,1,0,1,0,1,0,0,0,1,0,1,1,3,0,2,0,0,1,3,3,3,3,3,3,10,RU
635,Chesnaught,2,2,3,1,1,1,0,377,0,184,328,8,1,0,1,0,1,0,0,0,1,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
636,Chesnaught,2,2,3,1,1,1,0,377,0,184,171,8,1,0,1,0,1,0,0,0,1,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,UU
637,Delphox,1,1,1,2,2,2,0,799,0,11,171,4,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
638,Delphox,1,1,1,2,2,2,0,799,0,11,171,4,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
639,Greninja,1,1,1,2,1,3,0,201,0,221,60,18,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
640,Greninja,1,1,1,2,1,3,0,201,0,181,207,18,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,UU
641,Greninja,1,1,1,2,1,3,0,201,0,181,207,18,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
642,Talonflame,1,1,1,1,1,3,0,323,0,30,171,10,1,0,2,0,1,0,1,0,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,RU
643,Talonflame,1,1,1,1,1,3,0,323,0,30,171,8,0,1,2,0,1,0,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
644,Pyroar,2,1,1,2,1,2,0,697,0,166,171,8,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
645,Florges,1,1,1,2,3,1,0,121,0,198,59,4,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
646,Florges,1,1,1,2,3,1,0,121,0,198,60,10,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,PU
647,Florges,1,1,1,2,3,1,0,121,0,198,171,13,0,1,2,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,2,PU
648,Florges,1,1,1,2,3,1,0,121,0,198,171,13,0,1,2,0,1,1,0,0,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,24,PU
649,Florges,1,1,1,2,3,1,0,121,0,198,60,10,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,NU
650,Florges,1,1,1,2,3,1,0,121,0,198,203,16,0,1,2,0,1,1,0,1,0,0,0,1,3,0,2,0,0,2,3,0,3,3,3,3,2,NU
651,Florges,1,1,1,2,3,1,0,121,0,198,59,16,0,1,2,0,1,0,0,1,0,0,0,1,3,0,2,0,0,2,3,0,3,3,3,3,2,NU
652,Malamar,2,1,1,1,1,1,0,141,0,17,203,13,1,0,2,0,1,1,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
653,Malamar,2,1,1,1,1,1,0,141,0,17,59,5,1,0,2,0,1,1,0,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
654,Malamar,2,1,1,1,1,1,0,141,0,17,203,13,1,0,2,0,1,1,0,0,0,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,PU
655,Dragalge,1,1,2,2,3,1,0,215,0,1,203,16,1,1,2,0,1,0,1,0,1,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
656,Dragalge,1,1,2,2,3,1,0,215,0,1,60,13,1,1,3,0,1,1,1,0,0,0,0,0,1,0,0,3,0,2,3,3,3,3,3,3,15,NU
657,Clawitzer,1,1,1,3,2,1,0,4489,0,211,60,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,ZU
658,Sylveon,2,1,1,2,3,1,0,121,0,216,60,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,15,NU
659,Sylveon,2,1,1,2,3,1,0,121,0,216,203,16,0,1,2,1,0,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
660,Hawlucha,1,1,1,1,1,3,0,247,0,165,155,7,1,0,2,0,1,0,0,1,0,0,0,1,1,3,0,0,1,2,3,3,3,3,3,3,0,OU
661,Hawlucha,1,1,1,1,1,3,0,247,0,165,304,6,1,0,2,0,1,0,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,UU
662,Carbink,1,1,3,1,3,1,0,583,0,142,203,5,1,1,2,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,ZU
663,Goodra,2,2,1,2,3,1,0,25,0,118,171,13,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
664,Goodra,2,2,1,2,3,1,0,25,0,118,60,13,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
665,Goodra,2,2,1,2,3,1,0,25,0,118,171,13,1,1,2,0,1,1,0,0,0,0,1,0,1,0,0,3,0,2,3,3,3,3,3,3,15,NU
666,Goodra,2,2,1,2,3,1,0,25,0,118,60,13,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
667,Goodra,2,2,1,2,3,1,0,25,0,118,203,13,0,1,2,0,1,1,0,0,0,0,0,1,1,0,0,3,0,2,3,3,3,3,3,3,15,NU
668,Goodra-Hisui,2,2,2,2,3,1,0,295,0,118,203,4,1,1,1,1,1,0,0,0,0,0,1,1,3,0,0,3,0,0,3,3,3,3,3,3,18,RU
669,Goodra-Hisui,2,2,2,2,3,1,0,295,0,204,60,8,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,3,0,2,3,0,3,3,3,3,15,RU
670,Goodra-Hisui,2,2,2,2,3,1,0,295,0,118,18,4,1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,3,3,3,15,OU
671,Goodra-Hisui,2,2,2,2,3,1,0,295,0,204,203,4,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,3,0,2,3,0,3,3,3,3,15,UU
672,Klefki,1,1,2,1,2,1,0,649,0,101,203,18,1,1,2,0,1,1,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,4,NU
673,Klefki,1,1,2,1,2,1,0,649,0,101,10,8,1,0,2,0,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,RU
674,Trevenant,2,2,1,1,1,1,0,667,0,85,207,1,1,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
675,Trevenant,2,2,1,1,1,1,0,667,0,85,207,1,1,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
676,Victreebel,2,2,1,2,1,1,0,1247,0,12,171,6,1,0,2,0,1,0,0,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
677,Avalugg,2,2,3,1,1,0,0,1369,0,142,171,13,1,0,1,0,1,1,0,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,NU
678,Avalugg,2,2,3,1,1,0,0,1369,0,142,171,5,1,0,1,0,0,1,0,1,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,UU
679,Avalugg-Hisui,2,3,3,0,0,1,0,1961,0,142,73,8,1,0,1,0,1,1,0,0,1,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
680,Noivern,2,1,1,2,1,3,0,95,0,37,171,16,1,1,2,0,1,1,1,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,RU
681,Noivern,2,1,1,2,1,3,0,95,0,37,171,16,1,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,RU
682,Diancie,1,2,3,2,3,1,0,583,0,13,203,8,1,0,2,0,1,1,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,RU
683,Hoopa,2,2,1,3,3,1,0,1081,0,210,59,5,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
684,Hoopa,2,2,1,3,3,1,0,1081,0,210,60,5,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
685,Hoopa,2,2,1,3,3,1,0,1081,0,210,60,5,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
686,Hoopa,2,2,1,3,3,1,0,1081,0,210,203,5,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
687,Hoopa,2,2,1,3,3,1,0,1081,0,210,18,5,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
688,Hoopa,2,2,1,3,3,1,0,1081,0,210,203,5,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
689,Hoopa-Unbound,2,3,1,3,3,1,0,141,0,210,18,4,1,1,1,0,1,1,0,0,0,0,1,0,3,0,2,1,0,0,3,3,3,3,3,3,18,OU
690,Hoopa-Unbound,2,3,1,3,3,1,0,141,0,210,102,14,1,1,2,0,1,1,0,0,0,0,0,1,3,0,2,1,0,0,3,3,3,3,3,0,18,OU
691,Volcanion,2,2,3,3,2,1,0,1139,0,170,60,10,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,OU
692,Volcanion,2,2,3,3,2,1,0,1139,0,170,171,8,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,OU
693,Volcanion,2,2,3,3,2,1,0,1139,0,170,171,10,0,1,2,0,1,1,0,0,0,0,0,1,1,0,0,3,0,2,3,0,3,3,3,3,15,UU
694,Decidueye,1,2,1,2,2,1,0,667,0,209,366,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
695,Decidueye,1,2,1,2,2,1,0,667,0,209,58,8,1,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
696,Decidueye,1,2,1,2,2,1,0,667,0,90,171,4,1,1,1,0,1,0,1,0,0,1,0,1,3,0,1,0,0,2,3,3,3,3,3,3,2,NU
697,Decidueye-Hisui,2,2,1,2,2,1,0,377,0,119,59,5,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
698,Decidueye-Hisui,2,2,1,2,2,1,0,377,0,119,366,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
699,Decidueye-Hisui,2,2,1,2,2,1,0,377,0,119,171,16,1,0,1,0,1,0,1,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,PU
700,Decidueye-Hisui,2,2,1,2,2,1,0,377,0,119,171,16,1,0,1,0,1,0,1,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,NU
701,Incineroar,2,2,2,1,2,1,0,51,0,58,171,13,1,0,2,0,1,0,1,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
702,Incineroar,2,2,2,1,2,1,0,51,0,58,171,4,1,0,2,0,1,0,0,0,0,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,NU
703,Incineroar,2,2,2,1,2,1,0,51,0,58,171,7,1,0,2,0,1,0,0,0,0,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
704,Tentacruel,2,1,1,1,3,2,0,2881,0,69,203,1,1,0,0,0,1,0,1,0,0,1,1,1,3,0,2,0,0,2,3,3,3,3,3,3,11,NU
705,Primarina,2,1,1,3,3,1,0,737,0,157,18,13,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,3,0,2,3,3,3,3,3,3,15,OU
706,Primarina,2,1,1,3,3,1,0,737,0,157,203,16,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,3,0,2,3,0,3,3,3,3,15,OU
707,Primarina,2,1,1,3,3,1,0,737,0,208,203,16,0,1,1,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,OU
708,Vikavolt,1,1,2,3,1,1,0,14,0,65,133,8,0,1,2,0,1,1,1,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,ZU
709,Vikavolt,1,1,2,3,1,1,0,14,0,65,171,16,0,1,2,0,1,1,1,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,ZU
710,Vikavolt,1,1,2,3,1,1,0,14,0,65,133,8,0,1,2,0,1,1,1,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,PU
711,Crabominable,2,3,1,1,1,1,0,481,0,60,58,11,1,0,2,0,1,1,0,0,0,0,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
712,Crabominable,2,3,1,1,1,1,0,481,0,60,203,18,1,0,2,0,1,1,0,1,0,0,0,1,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
713,Oricorio,1,1,1,2,1,2,0,323,0,189,171,10,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
714,Oricorio,1,1,1,2,1,2,0,323,0,189,171,4,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,ZU
715,Oricorio-Pa'u,1,1,1,2,1,2,0,893,0,189,171,5,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
716,Oricorio-Pa'u,1,1,1,2,1,2,0,893,0,189,171,4,0,1,1,0,1,0,0,1,0,0,0,1,3,0,1,0,0,2,3,0,3,3,3,3,24,ZU
717,Oricorio-Pa'u,1,1,1,2,1,2,0,893,0,189,171,16,0,1,1,0,1,0,0,1,0,0,0,1,3,0,1,0,0,2,3,0,3,3,3,3,24,NU
718,Oricorio-Pa'u,1,1,1,2,1,2,0,893,0,189,171,5,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
719,Oricorio-Pom-Pom,1,1,1,2,1,2,0,133,0,189,192,10,0,1,2,0,1,1,0,1,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,15,UU
720,Ribombee,1,1,1,2,1,3,0,22,0,125,133,8,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
721,Ribombee,1,1,1,2,1,3,0,22,0,125,171,10,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
722,Ribombee,1,1,1,2,1,3,0,22,0,125,60,4,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
723,Ribombee,1,1,1,2,1,3,0,22,0,125,133,8,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,AG
724,Ribombee,1,1,1,2,1,3,0,22,0,125,133,16,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,Uber
725,Ribombee,1,1,1,2,1,3,0,22,0,125,133,8,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
726,Ribombee,1,1,1,2,1,3,0,22,0,125,209,8,0,1,2,0,1,0,0,0,1,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,UU
727,Ribombee,1,1,1,2,1,3,0,22,0,125,133,8,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
728,Lycanroc,1,2,1,1,1,3,0,2809,0,115,207,5,1,0,2,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
729,Lycanroc,1,2,1,1,1,3,0,2809,0,138,133,8,1,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
730,Lycanroc,1,2,1,1,1,3,0,2809,0,138,133,8,1,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,3,0,3,0,3,0,3,11,PU
731,Lycanroc-Dusk,1,2,1,1,1,3,0,2809,0,241,58,5,1,0,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
732,Lycanroc-Dusk,1,2,1,1,1,3,0,2809,0,241,207,5,1,0,2,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
733,Toxapex,1,1,3,1,3,1,0,2881,0,109,171,4,0,1,2,0,1,0,0,0,0,0,0,1,3,0,2,0,2,0,3,3,3,3,3,3,2,UU
734,Toxapex,1,1,3,1,3,1,0,2881,0,109,328,4,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
735,Toxapex,1,1,3,1,3,1,0,2881,0,109,171,16,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,4,OU
736,Toxapex,1,1,3,1,3,1,0,2881,0,109,18,16,0,1,1,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,3,3,15,OU
737,Mudsdale,2,3,2,1,1,1,0,961,0,233,203,18,1,0,2,0,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,PU
738,Mudsdale,2,3,2,1,1,1,0,961,0,233,203,2,1,0,2,1,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,NU
739,Araquanid,1,1,2,1,3,1,0,134,0,243,133,8,1,0,0,0,1,0,0,0,1,0,0,1,1,3,0,0,0,2,3,3,3,3,3,3,0,NU
740,Araquanid,1,1,2,1,3,1,0,134,0,243,73,8,1,1,0,1,1,0,0,0,1,0,0,1,3,0,1,2,0,0,3,3,3,3,3,3,15,OU
741,Lurantis,1,2,2,1,2,1,0,841,0,17,171,13,1,1,3,0,1,1,0,0,0,1,0,1,3,0,0,0,3,0,3,3,3,3,3,3,22,ZU
742,Salazzle,1,1,1,2,1,3,0,731,0,188,171,10,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
743,Salazzle,1,1,1,2,1,3,0,731,0,188,171,9,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
744,Salazzle,1,1,1,2,1,3,0,731,0,188,203,1,0,1,2,1,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,RU
745,Salazzle,1,1,1,2,1,3,1,731,0,188,171,1,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3,3,3,3,3,3,3,24,RU
746,Salazzle,1,1,1,2,1,3,0,731,0,188,171,9,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
747,Salazzle,1,1,1,2,1,3,0,731,0,188,171,9,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
748,Tsareena,1,2,2,1,2,1,0,841,0,223,171,2,1,0,1,0,1,0,0,0,0,1,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
749,Tsareena,1,2,2,1,2,1,0,841,0,223,70,13,1,0,1,0,1,0,0,0,0,1,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,NU
750,Comfey,1,1,2,1,3,2,0,121,0,242,207,10,0,1,0,0,1,1,0,1,0,0,0,1,3,0,0,3,0,0,3,3,3,3,3,3,15,OU
751,Comfey,1,1,2,1,3,2,0,121,0,242,207,10,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,3,0,2,3,3,3,3,3,3,24,UU
752,Passimian,2,2,2,1,1,1,0,169,0,22,59,5,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
753,Passimian,2,2,2,1,1,1,0,169,0,22,59,5,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
754,Palossand,2,1,2,2,1,1,0,713,0,244,66,18,0,1,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,PU
755,Palossand,2,1,2,2,1,1,0,713,0,244,171,18,0,1,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,RU
756,Palossand,2,1,2,2,1,1,0,713,0,244,262,2,0,1,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,NU
757,Minior,1,2,1,2,1,3,0,1007,0,229,517,9,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
758,Minior,1,2,1,2,1,3,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
759,Minior,1,2,1,2,1,3,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
760,Komala,1,2,1,1,2,1,0,1681,0,186,18,8,1,0,1,0,1,0,1,0,0,1,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
761,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
762,Mimikyu,1,1,1,1,2,2,0,253,0,194,318,18,1,0,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
763,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
764,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
765,Bruxish,1,2,1,1,1,2,0,3149,0,236,59,14,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
766,Bruxish,1,2,1,1,1,2,0,3149,0,236,58,14,1,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
767,Bruxish,1,2,1,1,1,2,0,3149,0,236,257,1,1,0,1,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
768,Kommo-o,1,2,3,2,2,1,0,65,0,134,392,12,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
769,Lunala,3,2,1,3,2,2,0,1081,0,228,294,8,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
770,Slowbro,2,1,2,2,1,0,0,3149,0,109,171,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
771,Slowbro,2,1,2,2,1,0,0,3149,0,109,171,4,0,1,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
772,Slowbro,2,1,2,2,1,0,0,3149,0,109,171,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,UU
773,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,328,18,0,1,2,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
774,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,18,18,0,1,2,0,1,1,0,0,0,0,0,0,2,0,0,3,0,1,3,3,3,3,3,3,15,NU
775,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,171,18,0,1,2,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
776,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,171,18,0,1,2,0,1,1,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
777,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,171,16,0,1,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,PU
778,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,18,18,0,1,2,0,1,1,0,0,0,0,0,0,2,0,0,3,0,1,3,3,3,3,3,3,15,PU
779,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,203,18,0,1,2,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,PU
780,Necrozma,2,2,2,3,2,1,0,2209,0,220,171,13,0,1,2,0,1,1,0,1,0,0,0,1,3,0,1,0,0,2,3,3,3,3,3,3,2,UU
781,Necrozma,2,2,2,3,2,1,0,2209,0,220,216,4,1,1,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
782,Necrozma,2,2,2,3,2,1,0,2209,0,220,294,8,0,1,3,0,1,1,0,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,RU
783,Necrozma-Dusk Mane,2,3,3,2,2,1,0,2773,0,220,171,6,1,0,2,0,1,0,0,1,0,0,1,1,3,0,2,0,0,2,3,3,3,3,3,3,10,Uber
784,Necrozma-Dusk Mane,2,3,3,2,2,1,0,2773,0,220,171,6,1,0,2,0,1,1,0,1,0,0,0,1,3,0,2,0,0,2,3,3,3,3,3,3,10,AG
785,Necrozma-Dusk Mane,2,3,3,2,2,1,0,2773,0,220,207,16,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,AG
786,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,0,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,Uber
787,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,2,0,1,0,1,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,21,Uber
788,Thwackey,1,1,1,1,1,1,0,841,0,206,390,16,1,0,1,0,1,0,1,0,0,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,UU
789,Thwackey,1,1,1,1,1,1,0,841,0,206,390,13,1,0,1,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,NU
790,Thwackey,1,1,1,1,1,1,0,841,0,206,390,9,1,0,1,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
791,Thwackey,1,1,1,1,1,1,0,841,0,206,390,9,1,0,1,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
792,Rillaboom,2,3,2,1,1,1,0,841,0,206,58,9,1,0,1,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
793,Rillaboom,2,3,2,1,1,1,0,841,0,206,390,9,1,0,0,0,1,0,1,0,0,0,1,0,2,3,0,0,0,1,3,3,3,3,3,3,0,OU
